COLEGIO;MES;MES_GASTO;ORIGEN;CODIGO;ESTABLECIMIENTO;RBD;SUBVENCION;CODIGO_CUENTA;TIPO_DOCUMENTO;NUMERO_FACTURA;FECHA_DOCUMENTO;FECHA_PAGO;DESCRIPCION_GASTO;RUT_PROVEEDOR;NOMBRE_PROVEEDOR;MONTO_GASTO;MONTO_DOCUMENTO;MONTO_TOTAL;DOCUMENTO_ORIGINAL;CLAVE_CRUCE
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;356.0;2025-02-18;2025-03-20;UTILES DE ASEO  ECONOMATO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;129448.0;129448.0;129448.0;SI;77261393-8|356|129448.0
PULLINQUE;2.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;7318367.0;2025-02-19;2025-02-19;HERVIDOR;77398220-1;MERCADOLIBRE CHILE LIMITADA;33982.0;33982.0;33982.0;SI;77398220-1|7318367|33982.0
PULLINQUE;2.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;7318368.0;2025-02-19;2025-02-19;PICTIONARY JUEGO DE MESA;77398220-1;MERCADOLIBRE CHILE LIMITADA;49980.0;49980.0;49980.0;SI;77398220-1|7318368|49980.0
PULLINQUE;2.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;1165.0;2025-02-19;2025-02-19;ADIVINA QUIEN.;76267336-3;SOLETTA SPA;53981.0;53981.0;53981.0;SI;76267336-3|1165|53981.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;210309.0;2025-02-20;2025-03-20;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;34504.0;34504.0;34504.0;SI;76693438-2|210309|34504.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;10102.0;MEDIA;16844.0;SEP;;FACEL;1623056.0;2025-02-20;2025-03-20;MATERIAL OFICINA UTP;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;197828.0;197828.0;197828.0;SI;76041579-0|1623056|197828.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;10102.0;MEDIA;16844.0;SEP;;FACEL;1623055.0;2025-02-20;2025-03-20;MATERIAL OFICINA UTP;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;492167.0;492167.0;492167.0;SI;76041579-0|1623055|492167.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;15525.0;2025-02-20;2025-03-20;CONTROL DE PLAGAS;76021530-9;SOCIEDAD ANTIPLAGAS LTDA;178500.0;178500.0;178500.0;SI;76021530-9|15525|178500.0
PULLINQUE;2.0;2.0;CONTROL_MANUAL;40202.0;MEDIA;16844.0;SEP;;FACEL;5214369.0;2025-02-21;2025-02-21;LED SAMSUNG;77261280-K;FALABELLA RETAIL S.A.;1052980.0;1052980.0;1052980.0;SI;77261280-K|5214369|1052980.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;362.0;2025-02-24;2025-03-20;EPP FUNCIONARIOS ECONOMATO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;92820.0;92820.0;92820.0;SI;77261393-8|362|92820.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;363.0;2025-02-24;2025-03-20;EPP FUNCIONARIOS;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;830144.0;830144.0;830144.0;SI;77261393-8|363|830144.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;368.0;2025-02-24;2025-03-20;ARTICULOS DE ASEO INTERNADO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;147292.0;147292.0;147292.0;SI;77261393-8|368|147292.0
PULLINQUE;1.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;13786228.0;2025-02-24;2025-01-30;VALES DE GAS;91806000-6;ABASTECEDORA DE COMBUSTIBLE S.A.;518745.0;518745.0;518745.0;SI;91806000-6|13786228|518745.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;40201.0;MEDIA;16844.0;SEP;;FACEL;1624440.0;2025-02-24;2025-03-20;CARTULINAS- UTP DIRECCION;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;13637.0;13637.0;13637.0;SI;76041579-0|1624440|13637.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;361.0;2025-02-24;2025-03-20;UTILES DE ASEO ECONOMATO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;17683.0;17683.0;17683.0;SI;77261393-8|361|17683.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;367.0;2025-02-24;2025-03-20;ARTICULOS DE ASEO INTERNADO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;72269.0;72269.0;72269.0;SI;77261393-8|367|72269.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;210652.0;2025-02-25;2025-03-20;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;33932.0;33932.0;33932.0;SI;76693438-2|210652|33932.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;40204.0;MEDIA;16844.0;PIE;;FACEL;2272.0;2025-02-25;2025-03-20;ARRIENDO FOTOCOPIADORA;76837901-7;TECNOSERVICIOS INGENIERIA DIGITAL LIMITADA;235649.0;235649.0;235649.0;SI;76837901-7|2272|235649.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3622.0;2025-02-25;2025-03-20;SOPORTE SISTEMA REMUNERACIONES;76745707-3;ABM INGENIERIA SPA;77242.0;77242.0;77242.0;SI;76745707-3|3622|77242.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;358546.0;2025-02-26;2025-03-20;SEGURO SALUD;96573600-K;BCI SEGUROS DE VIDA;2154948.0;2154948.0;2154948.0;SI;96573600-K|358546|2154948.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;358807.0;2025-02-26;2025-03-20;SEGURO VIDA;96573600-K;BCI SEGUROS DE VIDA;102991.0;102991.0;102991.0;SI;96573600-K|358807|102991.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;28322.0;2025-02-26;2025-03-20;ARTICULOS OFICINA ECONOMATO;5556734-4;LUIS RENATO CIFUENTES CISTERNA;34660.0;34660.0;34660.0;SI;5556734-4|28322|34660.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;210743.0;2025-02-26;2025-03-20;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;30000.0;30000.0;30000.0;SI;76693438-2|210743|30000.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;210741.0;2025-02-26;2025-03-20;JARDINERIA;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;54640.0;54640.0;54640.0;SI;76693438-2|210741|54640.0
PULLINQUE;2.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;95691813.0;2025-02-26;2025-02-26;INSUMOS ECONOMATO;79984240-8;AGROSUPER  COMERCIAL LTDA;1828927.0;1828927.0;1828927.0;SI;79984240-8|95691813|1828927.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;30501.0;MEDIA;16844.0;SEP;;FACEL;28323.0;2025-02-26;2025-03-20;INDUCCION BIENVENIDA;5556734-4;LUIS RENATO CIFUENTES CISTERNA;74301.0;74301.0;74301.0;SI;5556734-4|28323|74301.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;9306809.0;2025-02-26;2025-03-14;ELECTRICIDAD;76073162-5;SAESA;1091300.0;1091300.0;1091300.0;SI;76073162-5|9306809|1091300.0
PULLINQUE;2.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3332782.0;2025-02-28;2025-02-28;SEGURO EDIFICIOS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;667673.0;667673.0;667673.0;SI;96508210-7|3332782|667673.0
PULLINQUE;3.0;2.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;95881779.0;2025-02-28;2025-03-12;MORTADELA;79984240-8;AGROSUPER  COMERCIAL LTDA;136910.0;136910.0;136910.0;SI;79984240-8|95881779|136910.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;376.0;2025-03-01;2025-04-17;ARTICULOS DE ASEO INTERNADO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;57864.0;57864.0;57864.0;SI;77261393-8|376|57864.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1042585.0;2025-03-01;2025-04-25;INSUMOS ECONOMATO;96733580-0;MACRO FOOD  S.A.;1470426.0;1470426.0;1470426.0;SI;96733580-0|1042585|1470426.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;377.0;2025-03-01;2025-04-17;ARTICULOS ASEO INTERNADO;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;9044.0;9044.0;9044.0;SI;77261393-8|377|9044.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;211107.0;2025-03-02;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;55609.0;55609.0;55609.0;SI;76693438-2|211107|55609.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1055.0;2025-03-03;2025-05-19;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;199935.0;199935.0;199935.0;SI;20315459-3|1055|199935.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;40203.0;MEDIA;16844.0;SEP;;FACEL;29011.0;2025-03-03;2025-05-19;ASESORIA EDUFACIL;96928810-9;COLEGIUM SPA;552109.0;552109.0;552109.0;SI;96928810-9|29011|552109.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;5327289.0;2025-03-03;2025-03-03;INSUMOS COMPUTACIONALES;78885550-8;PERSONAL COMPUTER  FACTORY  S.A.;381460.0;381460.0;381460.0;SI;78885550-8|5327289|381460.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;40206.0;MEDIA;16844.0;SEP;;FACEL;13527438.0;2025-03-04;2025-05-19;FIBRA OPTICA;90299000-3;TELEFONICA DEL SUR  S.A.;1513322.0;1513322.0;1513322.0;SI;90299000-3|13527438|1513322.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1056.0;2025-03-04;2025-05-29;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;694740.0;694740.0;694740.0;SI;20315459-3|1056|694740.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;211218.0;2025-03-04;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;58615.0;58615.0;58615.0;SI;76693438-2|211218|58615.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;796670.0;2025-03-04;2025-03-05;REPUESTOS VEHICULO;77307757-6;CAREN SPA;440981.0;440981.0;440981.0;SI;77307757-6|796670|440981.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3333374.0;2025-03-04;2025-03-04;SEGURO VEHICULOS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;480418.0;480418.0;480418.0;SI;96508210-7|3333374|480418.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;3270.0;2025-03-05;2025-04-25;INSUMOS MANTENCION;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;20100.0;20100.0;20100.0;SI;77874639-5|3270|20100.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;13627496.0;2025-03-05;2025-04-10;GAS GRANEL;91806000-6;ABASTECEDORA DE COMBUSTIBLE S.A.;966628.0;966628.0;966628.0;SI;91806000-6|13627496|966628.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;119663.0;2025-03-05;2025-03-20;GESTION DE PERSONAS MES DE MARZO;76584218-2;TALANA LINQ SPA;149302.0;149302.0;149302.0;SI;76584218-2|119663|149302.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;118407.0;2025-03-05;2025-03-20;TURNOS MES DE MARZO;76584218-2;TALANALINQ SPA;69121.0;69121.0;69121.0;SI;76584218-2|118407|69121.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1085.0;2025-03-06;2025-04-25;ARTICULOS COCINA ECONOMATO;10336482-5;MARIA RAQUEL LAGOS VELOSO;23000.0;23000.0;23000.0;SI;10336482-5|1085|23000.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;364.0;2025-03-06;2025-03-12;70% MANTENCION DE EQUIPOS CASINO PULLINQUE;11349522-7;ANTHONY ALEXIS CIFUENTES PROVOSTE;624334.0;624334.0;624334.0;SI;11349522-7|364|624334.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;28369.0;2025-03-06;2025-04-25;CONMEMORACION DIA DE LA MUJER;5556734-4;LUIS RENATO CIFUENTES CISTERNA;40600.0;40600.0;40600.0;SI;5556734-4|28369|40600.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;28368.0;2025-03-06;2025-04-25;CLASES EMPRENDIMIENTO;5556734-4;LUIS RENATO CIFUENTES CISTERNA;3760.0;3760.0;3760.0;SI;5556734-4|28368|3760.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;16252180.0;2025-03-06;2025-03-06;COLACIONES ECONOMATO;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;335270.0;335270.0;335270.0;SI;78809560-0|16252180|335270.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1057.0;2025-03-07;2025-05-19;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;1025215.0;1025215.0;1025215.0;SI;20315459-3|1057|1025215.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;211494.0;2025-03-07;2025-04-25;COMBUSTIBLE GENERADOR;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;130680.0;130680.0;130680.0;SI;76693438-2|211494|130680.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;211496.0;2025-03-07;2025-04-25;BENCINA - JARDINERIA;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;54640.0;54640.0;54640.0;SI;76693438-2|211496|54640.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;40201.0;MEDIA;16844.0;SEP;;FACEL;9450.0;2025-03-07;2025-03-07;MUEBLES Y UTILES EDUCACIONALES / FLETES;82409300-8;MIGUEL A SOTO ZAMBON Y CIA LTDA;6553366.0;6553366.0;6553366.0;SI;82409300-8|9450|6553366.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;6160.0;2025-03-08;2025-04-25;COFFE BIENVENIDA;76067254-8;COMERCIAL FOUAD MALKI EIRL;192400.0;192400.0;192400.0;SI;76067254-8|6160|192400.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;6164.0;2025-03-08;2025-04-25;INSUMOS ECONOMATO;76067254-8;COMERCIAL FOUAD MALKI EIRL;113751.0;113751.0;113751.0;SI;76067254-8|6164|113751.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;6165.0;2025-03-08;2025-04-25;DESAYUNO DIRECTIVO;76067254-8;COMERCIAL FOUAD MALKI EIRL;27900.0;27900.0;27900.0;SI;76067254-8|6165|27900.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;817.0;2025-03-10;2025-04-25;ARTICULOS DE ASEO INTERNADO;76999464-5;SOCIEDAD COMERCIAL MOLINA BERROCAL LIMITADA;26460.0;26460.0;26460.0;SI;76999464-5|817|26460.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;211731.0;2025-03-10;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;58413.0;58413.0;58413.0;SI;76693438-2|211731|58413.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;211771.0;2025-03-10;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;68008.0;68008.0;68008.0;SI;76693438-2|211771|68008.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;3329.0;2025-03-10;2025-04-25;INSUMOS MANTENCION;77874639-5;FERRETERIA INDUSTRIAL Y COMERCIAL DON JORGE SPA;46210.0;46210.0;46210.0;SI;77874639-5|3329|46210.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;211820.0;2025-03-10;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;134853.0;134853.0;134853.0;SI;76693438-2|211820|134853.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;95886835.0;2025-03-10;2025-03-12;INSUMOS ECONOMATO;79984240-8;AGROSUPER  COMERCIAL LTDA;793187.0;793187.0;793187.0;SI;79984240-8|95886835|793187.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;50766830.0;2025-03-10;2025-04-25;MENSUALIDAD SERVICIOS CONTRATADOS;96806980-2;ENTEL PCS TELECOMUNICACIONES  S.A.;86937.0;86937.0;86937.0;SI;96806980-2|50766830|86937.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;13627546.0;2025-03-10;2025-04-10;GAS GRANEL;91806000-6;ABASTECEDORA DE COMBUSTIBLE S.A.;1796082.0;1796082.0;1796082.0;SI;91806000-6|13627546|1796082.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;6126828.0;2025-03-11;2025-03-26;SENSOR;92475000-6;KAUFMANN S.A. VEHICULOS  MOTORIZADOS;82031.0;82031.0;82031.0;SI;92475000-6|6126828|82031.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1058.0;2025-03-11;2025-05-19;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;510070.0;510070.0;510070.0;SI;20315459-3|1058|510070.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;336.0;2025-03-11;2025-03-27;VISITA TERRENO ESCANER Y DIAGNOSTICO BUS PULLINQUE;15849440-K;ERWIN NIBALDO GUARDA GUARDA;416500.0;416500.0;416500.0;SI;15849440-K|336|416500.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;95886907.0;2025-03-12;2025-03-12;ARTICULOS ECONOMATO;79984240-8;AGROSUPER  COMERCIAL LTDA;78540.0;78540.0;78540.0;SI;79984240-8|95886907|78540.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;211966.0;2025-03-12;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;63259.0;63259.0;63259.0;SI;76693438-2|211966|63259.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MATRIZ;;FACEL;549.0;2025-03-12;2025-04-11;PROGRAMA REL TRABUN;65120259-0;FUNDACION TRABUN;5697156.0;5697156.0;5697156.0;SI;65120259-0|549|5697156.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;10102.0;MEDIA;16844.0;SEP;;FACEL;1632620.0;2025-03-13;2025-04-25;CALCULADORAS CIENTIFICA - CLASES MATEMATICAS;76041579-0;PROVEEEDORES INTEGRALES DEL SUR  LIMITADA;89250.0;89250.0;89250.0;SI;76041579-0|1632620|89250.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;2682.0;2025-03-13;2025-04-23;CONMEMORACION DIA DE LA MUJER;16214411-1;VICTOR DANIEL CASTRO SANDOVAL;11960.0;11960.0;11960.0;SI;16214411-1|2682|11960.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;212082.0;2025-03-13;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;49654.0;49654.0;49654.0;SI;76693438-2|212082|49654.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;212144.0;2025-03-13;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;299191.0;299191.0;299191.0;SI;76693438-2|212144|299191.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1191.0;2025-03-13;2025-04-25;PAN ECONOMATO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;546964.0;546964.0;546964.0;SI;13849465-9|1191|546964.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1189.0;2025-03-13;2025-04-23;PAN ECONOMATO;13849465-9;TAMARA ANDREA CIFUENTES  IGOR;433252.0;433252.0;433252.0;SI;13849465-9|1189|433252.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;3335992.0;2025-03-13;2025-03-13;SEGURO EDIFICOS;96508210-7;MAPFRE COMPAÑIA DE SEGUROS  GENERALES  DE CHILE  S.A.;671978.0;671978.0;671978.0;SI;96508210-7|3335992|671978.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1059.0;2025-03-13;2025-05-19;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;910390.0;910390.0;910390.0;SI;20315459-3|1059|910390.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;212395.0;2025-03-16;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;68927.0;68927.0;68927.0;SI;76693438-2|212395|68927.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;12728271.0;2025-03-17;2025-03-17;FLETE;76211240-K;TRASNPORTES  , TECNOLOGIA  Y GIROS EGT LTDA;296130.0;296130.0;296130.0;SI;76211240-K|12728271|296130.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;96101534.0;2025-03-17;2025-03-17;INSUMOS ECONOMATO;79984240-8;AGROSUPER  COMERCIAL LTDA;2192109.0;2192109.0;2192109.0;SI;79984240-8|96101534|2192109.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;212422.0;2025-03-17;2025-04-25;COMBUSTIBLE VEHICULO;76693438-2;COMERCIAL Y SERVICIOS G Y G LTDA;46006.0;46006.0;46006.0;SI;76693438-2|212422|46006.0
PULLINQUE;4.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;384.0;2025-03-17;2025-04-17;SECAPISOS, MOPA, ESPATULAS;77261393-8;BNH INDUSTRIAL SUPPLIES SPA;181475.0;181475.0;181475.0;SI;77261393-8|384|181475.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1060.0;2025-03-18;2025-05-19;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;565684.0;565684.0;565684.0;SI;20315459-3|1060|565684.0
PULLINQUE;5.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;INTERNADO;;FACEL;1061.0;2025-03-18;2025-05-19;INSUMOS ECONOMATO;20315459-3;BRUNO ESTEBAN OLIVA MUÑOZ;251503.0;251503.0;251503.0;SI;20315459-3|1061|251503.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;11.0;2025-03-18;2025-03-27;DESARMADO DE VENTANAS EXISTENTES EN BAÑOS INTERNADO;78097754-K;JCP CONSTRUCCIONES Y COMERCIALIZADORA SPA.;1113840.0;1113840.0;1113840.0;SI;78097754-K|11|1113840.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;9.0;2025-03-18;2025-03-27;MANTENCION CALEFONT GIMNASIO BAÑO VARONES;78097754-K;JCP CONSTRUCCIONES Y COMERCIALIZADORA SPA.;349741.0;349741.0;349741.0;SI;78097754-K|9|349741.0
PULLINQUE;3.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;540.0;2025-03-18;2025-03-19;TRABAJO CALDERA CAMBIO DE BATERIA DE TUBOS ESPEJOS CAJA DE H;77248719-3;SERVICIOS INTEGRALES CRÍTICOS SPA;9163000.0;9163000.0;9163000.0;SI;77248719-3|540|9163000.0
PULLINQUE;7.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;MANTENCION;;FACEL;8.0;2025-03-18;2024-07-29;PLACA BAÑO DUCHA, CERAMICA BAÑO GYM;78097754-K;JCP CONSTRUCCIONES Y COMERCIALIZADORA SPA.;392700.0;392700.0;392700.0;SI;78097754-K|8|392700.0
PULLINQUE;1.0;3.0;CONTROL_MANUAL;;MEDIA;16844.0;GENERAL;;FACEL;51129677.0;2025-03-19;;BENEFICIO PHP CELULAR CLAUDIO BELTRAN;96806980-2;ENTEL PCS TELECOMUNICACIONES  S.A.;469991.0;469991.0;469991.0;SI;96806980-2|51129677|469991.0
